,yad_no,view_cnt,count_train_log,count_train_label,count_test_log,total_room_cnt,wid_cd,ken_cd,lrg_cd,sml_cd,rate1,rate2,train_last_count,bus_le
11516,11517,1.0,5.0,2.0,2.0,27.0,c312e07b7a5d456d53a5b00910a336e1,558ac1909f0318b82c621ab250329d6d,95ea79fe81321e4d9e64dd6869bdbdf1,0a87773f81f81824d10f89ec15356892,0.8,0.8,5,ビジネス
11517,11518,1.8333333333333333,27.0,12.0,37.0,47.0,46e33861f921c3e38b81998fbf283f01,572d60f0f5212aacda515ebf81fb0a3a,513cb243cc9cd6d643dbb881cb2b8640,3923d3dac363cde214efd2319544bc26,0.5945945945945946,1.2702702702702702,19,観光
11518,11519,1.375,14.0,8.0,68.0,153.0,8a1c0d3243bba111cbcd1ec6c692dc6d,94d4f7dc1971d3473e6ed039a323bf4d,a52a65a7a9bf3158be731eb74a480b7d,760ccad1c5b1efe43293e9ba4d032be4,0.75,3.25,11,観光ミドル
11519,11520,1.0,5.0,5.0,0.0,10.0,f0112abf369fb03cdc5f5309300913da,bd054cc265d68a400ccb976ac69c6463,5b1499dd1a709e37096d7d65d1208f66,572047925810f3e34b4e028512809c88,1.0,0.6666666666666666,5,ビジネス
11520,11521,1.25,6.0,4.0,6.0,8.0,dc414a17890cfc17d011d5038b88ca93,223938a74a609968141867c244086206,8286039883ef9ed9079a6e48c1463e8d,90a34785b0654fabbea6c52d74718e20,0.875,1.0,4,ビジネスミドル
11521,11522,1.0,7.0,1.0,10.0,35.0,e9316013ee1b03f4525fe361c46ce9c5,84efa50e52f9b471c95bfc3b21b854ad,6991a9d2e7fe401f74af36167101993d,51450d88ac85e2be3a907e2ac6a25014,0.6470588235294118,1.1764705882352942,7,ビジネス
11522,11523,1.2333333333333334,40.0,30.0,0.0,138.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,9ab5718fd88c6e5f9fec37a51827d428,7aff71bb47acb796d425c5ed5e6dfb3f,0.8,0.2,33,ビジネスミドル
11523,11524,1.1428571428571428,9.0,7.0,0.0,23.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,1901d232bcf0208808cfa9469c95eff6,aa089cd4f2eb0fa19b3b13c346c22417,0.8947368421052632,0.5263157894736842,8,ビジネスミドル
11524,11525,1.5714285714285714,37.0,28.0,20.0,68.0,c312e07b7a5d456d53a5b00910a336e1,3acaaea4dab8892b5c9832f1b32f9448,320d6f145b0de1dc097aa64c9164c61a,6ef79f482888c3403c753e4535c02fa6,0.8085106382978723,0.6382978723404256,22,観光
11525,11526,0.0,2.0,0.0,2.0,6.0,d86102dd9c232bade9a97dccad40df48,7d66a82def784971580d4452e6b31aab,49cb51139dcdc8372a5560c7b860590b,4709679ac0e2afff061e533f156df021,0.8333333333333334,1.0,2,0
11526,11527,0.0,5.0,0.0,1.0,28.0,dc414a17890cfc17d011d5038b88ca93,223938a74a609968141867c244086206,63083678169dddaf76ddb92c6c6fdf65,33bfe292401fc7f99b8b9831a71f61ee,0.6666666666666666,0.7333333333333333,5,0
11527,11528,1.3125,16.0,16.0,11.0,13.0,46e33861f921c3e38b81998fbf283f01,c86352f5b57e80fe545cfec1fd8505a1,2e35ef11a402c4687ced0fde49e628ea,1e011cd809001193eb57ad8fcec3b67d,1.0,0.8076923076923077,12,観光ミドル
11528,11529,1.3692307692307693,83.0,65.0,19.0,174.0,f0112abf369fb03cdc5f5309300913da,bd054cc265d68a400ccb976ac69c6463,728d0185a651e4e5612cfe131f5a2ca7,9b144f7c41fae5eb3a52fbc3aac2383d,0.8064516129032258,0.3118279569892473,61,観光ミドル
11529,11530,1.0,1.0,2.0,0.0,15.0,c312e07b7a5d456d53a5b00910a336e1,3acaaea4dab8892b5c9832f1b32f9448,5ee1b4053694332966bf860ed73628fb,723591060b52c330e2bd8818376213af,1.0909090909090908,0.9090909090909091,1,ビジネス
11530,11531,1.0,0.0,3.0,0.0,,e9316013ee1b03f4525fe361c46ce9c5,06a6febd7478c1aa664ed5ac87f2d560,9bbd969339a85b4a12570a1dfecad067,ffa35ab2dd7300f5c43aa7a2d174655a,1.3,1.0,0,ビジネス
11531,11532,1.0,1.0,1.0,0.0,9.0,dc414a17890cfc17d011d5038b88ca93,31a0f630d36db568ab23c9c1cd80d1c1,0cb21ac869edfcf05ff381269c8df8af,4362d7316de7ea5c33bedcd4eb9f059d,1.0,0.9090909090909091,1,ビジネス
11532,11533,1.0,4.0,1.0,0.0,,c312e07b7a5d456d53a5b00910a336e1,6692a692f80687411022c08e4f5a7a00,8cf750072f8520a726ff601894c2d39e,ddd5616ecb2d2c35c8ac403db5804ef4,0.7857142857142857,0.7142857142857143,4,ビジネス
11533,11534,1.1666666666666667,5.0,6.0,6.0,18.0,8a1c0d3243bba111cbcd1ec6c692dc6d,ea4e9c80303b41bfaaf1b252a29a5ae4,af68096896d865327a0b553c66288489,fe9ba779a1ac0f73e05f28b85de92ca2,1.0666666666666667,1.0666666666666667,4,ビジネスミドル
11534,11535,1.6153846153846154,13.0,13.0,16.0,15.0,8a1c0d3243bba111cbcd1ec6c692dc6d,ce83563814cff3080c8ae076f44b3020,0ac9eca3cfc740b2b6d2441959fb6e0b,7e7258596b169dc16822aaca298c376e,1.0,1.1304347826086956,7,観光
11535,11536,1.0,14.0,14.0,5.0,191.0,89e181a40914767dfee00fa2b7c2dcb5,2b99151dba9558109a35c75a3c05c38b,61aae17ef4b58e1594a977785ff8de63,78ca574101eaa0ec29f625287be1e946,1.0,0.625,14,ビジネス
11536,11537,1.5970149253731343,143.0,67.0,5.0,168.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,e2034d4f2fbe0874f8ac58f6f111f182,086904b20a91b5471cf9a27ed5f6e269,0.5032679738562091,0.09803921568627451,108,観光
11537,11538,1.5,26.0,20.0,14.0,227.0,c312e07b7a5d456d53a5b00910a336e1,3acaaea4dab8892b5c9832f1b32f9448,d0cf9573b546eec1fe8b724fa268ed83,6169ad7903fa78fddb7bb226d1e14d2c,0.8333333333333334,0.6666666666666666,16,観光
11538,11539,1.1666666666666667,20.0,18.0,27.0,147.0,f0112abf369fb03cdc5f5309300913da,bd054cc265d68a400ccb976ac69c6463,728d0185a651e4e5612cfe131f5a2ca7,101281084c088b13890c3eeeefd45e8f,0.9333333333333333,1.2333333333333334,17,ビジネスミドル
11539,11540,1.0909090909090908,24.0,11.0,1.0,241.0,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,449c52ef581d5f9ef311189469a0520e,f76e14a3f2ebd4c7efd873fe9b5a02fd,0.6176470588235294,0.3235294117647059,22,ビジネスミドル
11540,11541,1.3076923076923077,15.0,13.0,18.0,200.0,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,74dbf7abd84e4b61db680d83cc6d338f,2170b4597e80ddb81ea899d34b990a7c,0.92,1.12,11,観光ミドル
11541,11542,1.0,0.0,3.0,0.0,6.0,3300cf6f774b7c6a5807110f244cbc21,7bc5fba93082f02f1cc37b7fa264d291,cf4a2e778a687276a297613fc5a0a8a3,dfdbbfa2a0602faddc66d1be16b9d8d9,1.3,1.0,0,ビジネス
11542,11543,1.1666666666666667,3.0,6.0,0.0,26.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,8b89009a841db66044d5a5c7e1cc132e,1295c124f6d67cee8d621b2c2b735a04,1.2307692307692308,0.7692307692307693,2,ビジネスミドル
11543,11544,1.2777777777777777,26.0,18.0,15.0,86.0,e9316013ee1b03f4525fe361c46ce9c5,06a6febd7478c1aa664ed5ac87f2d560,9bbd969339a85b4a12570a1dfecad067,ffa35ab2dd7300f5c43aa7a2d174655a,0.7777777777777778,0.6944444444444444,21,ビジネスミドル
11544,11545,1.462962962962963,142.0,108.0,77.0,,c312e07b7a5d456d53a5b00910a336e1,6692a692f80687411022c08e4f5a7a00,8cf750072f8520a726ff601894c2d39e,ddd5616ecb2d2c35c8ac403db5804ef4,0.7763157894736842,0.5723684210526315,96,観光
11545,11546,1.4035087719298245,74.0,57.0,28.0,222.0,89e181a40914767dfee00fa2b7c2dcb5,2b99151dba9558109a35c75a3c05c38b,a9009f29bc3252f9049062fa3b22db89,9dedfc2a42ed1586905b59c1e84d513d,0.7976190476190477,0.4523809523809524,53,観光ミドル
11546,11547,1.2608695652173914,24.0,23.0,27.0,110.0,3300cf6f774b7c6a5807110f244cbc21,013592a15b9a689232792f11da797ac7,221c8bc5d8b92a33441e4e37fb24ab2b,da401bb4ed8c31c8eb2025a6b0063d30,0.9705882352941176,1.088235294117647,18,ビジネスミドル
11547,11548,2.0,4.0,2.0,4.0,39.0,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,bd8bc296d0c3e7e4268f40152dfff75a,a74aabbe15c35263f94bc0aa08bf048e,0.8571428571428571,1.0,2,観光
11548,11549,1.0,8.0,2.0,0.0,37.0,c312e07b7a5d456d53a5b00910a336e1,6692a692f80687411022c08e4f5a7a00,8cf750072f8520a726ff601894c2d39e,ddd5616ecb2d2c35c8ac403db5804ef4,0.6666666666666666,0.5555555555555556,8,ビジネス
11549,11550,0.0,3.0,0.0,0.0,99.0,d86102dd9c232bade9a97dccad40df48,3831f43bb997a3028669c251c2c2f552,8945cbc9f218eb1b04f4d4fa052eedb5,e2f565da7956b55f14eb129ac99b55aa,0.7692307692307693,0.7692307692307693,3,0
11550,11551,1.2727272727272727,33.0,22.0,9.0,101.0,321b69d5eec98fe6253e26b86058e6a9,0745a2107686fcb724892ce52f19d02e,5f6ef5263d833db9eb585c0b685e6817,749baed21736073c6b7b624cc76932ea,0.7441860465116279,0.4418604651162791,27,ビジネスミドル
11551,11552,0.0,2.0,0.0,3.0,14.0,e9316013ee1b03f4525fe361c46ce9c5,c71d257a01a8092eddf53c9f67705866,14260cfc7baf3f7e1ca4187b563601c1,893c614064e557f3ce5e0ac0caa981cc,0.8333333333333334,1.0833333333333333,2,0
11552,11553,1.9047619047619047,95.0,63.0,69.0,127.0,8a1c0d3243bba111cbcd1ec6c692dc6d,ce83563814cff3080c8ae076f44b3020,7c9ac287ff356750bf04d679c3c8fe9e,1e9d5bd97f324fdf170a1f9171552c6f,0.6952380952380952,0.7523809523809524,55,観光
11553,11554,1.3636363636363635,11.0,11.0,38.0,117.0,46e33861f921c3e38b81998fbf283f01,c86352f5b57e80fe545cfec1fd8505a1,49c95c1add03ed6cc26e24d207583df1,7a1147e7618fb7564132e9799d40a38a,1.0,2.2857142857142856,7,観光ミドル
11554,11555,1.1333333333333333,82.0,15.0,22.0,84.0,dc414a17890cfc17d011d5038b88ca93,d78f53d0856617bc782f02c3280dfef2,e5cfcc0a43c82072aca11628ff0add53,e2f51242791849e72240784844876b89,0.2717391304347826,0.34782608695652173,72,ビジネスミドル
11555,11556,1.6521739130434783,37.0,23.0,34.0,43.0,46e33861f921c3e38b81998fbf283f01,c86352f5b57e80fe545cfec1fd8505a1,2e35ef11a402c4687ced0fde49e628ea,1e011cd809001193eb57ad8fcec3b67d,0.7021276595744681,0.9361702127659575,24,観光
11556,11557,1.1818181818181819,75.0,66.0,1.0,165.0,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,449c52ef581d5f9ef311189469a0520e,677a32689cd1ad74e867f1fbe43a3e1c,0.8941176470588236,0.12941176470588237,62,ビジネスミドル
11557,11558,1.0,0.0,1.0,0.0,13.0,8a1c0d3243bba111cbcd1ec6c692dc6d,94d4f7dc1971d3473e6ed039a323bf4d,bd8d1bf721709acd4d911c6661326ad8,67c172257a625f4838523914b0a9d03f,1.1,1.0,0,ビジネス
11558,11559,1.0,2.0,1.0,2.0,18.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,da273b9909edbb8cdb40305868de155c,3bbbdcf440d120d989045e59ab9f368a,0.9166666666666666,1.0,2,ビジネス
11559,11560,1.5,4.0,4.0,3.0,21.0,dc414a17890cfc17d011d5038b88ca93,6920865be128aa14814810654738b159,056a9c29dccbdfe8c9ade648e150a8d2,76765dcbfb9ab1ab83ddd05fbf04aa87,1.0,0.9285714285714286,2,観光
11560,11561,1.4931506849315068,137.0,73.0,58.0,195.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,52ca3d2824fc3cc90bd4274423badeed,87d9490219b3778f73c41b8176cf30d0,0.564625850340136,0.46258503401360546,90,観光
11561,11562,1.4324324324324325,47.0,37.0,28.0,58.0,d86102dd9c232bade9a97dccad40df48,b4d2fb4e51ea7bca80eb1270aa474a54,5c9a8f48e9df0234da012747a02d4b29,4ee16ee838dd2703cc9a1d5a535f0ced,0.8245614035087719,0.6666666666666666,32,観光ミドル
11562,11563,1.4,19.0,10.0,13.0,16.0,c312e07b7a5d456d53a5b00910a336e1,a738e67265697437a33258b3ded0f813,efa89f059010a5d3cdc9fcc6ca8ba0ad,4a7118c6d1dcc22c7a9239569173e174,0.6896551724137931,0.7931034482758621,14,観光ミドル
11563,11564,1.2903225806451613,45.0,31.0,53.0,462.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,3a6cd37aa9e38fd96d9dafc2615643d0,4683b842facadc1ad7161f72220f6a3e,0.7454545454545455,1.1454545454545455,35,観光ミドル
11564,11565,1.3571428571428572,14.0,14.0,19.0,70.0,43875109d1dab93592812c50d18270a7,3b09a7ce9934c00fd266f9cf246308d1,b560fa8cdd8dfa6119dae858241448d4,9f1dbe3611b1fd900dbe1615dfeca833,1.0,1.2083333333333333,9,観光ミドル
11565,11566,1.3333333333333333,33.0,12.0,0.0,38.0,e9316013ee1b03f4525fe361c46ce9c5,66c4d01ad8e30155582cf80b1d655986,7763c74e2efa67a522125d9d3d7dde25,084c46af580a4871ae2a4921addf6e8e,0.5116279069767442,0.23255813953488372,26,観光ミドル
11566,11567,0.0,2.0,0.0,4.0,10.0,8a1c0d3243bba111cbcd1ec6c692dc6d,ea4e9c80303b41bfaaf1b252a29a5ae4,87e2640935363c777a2798f21e7d263d,a4fefbc91f18b52034ad4a6990cb33ef,0.8333333333333334,1.1666666666666667,2,0
11567,11568,1.0,1.0,2.0,1.0,6.0,3300cf6f774b7c6a5807110f244cbc21,013592a15b9a689232792f11da797ac7,3db7301525fb3bc026edf7846eae7827,b8a4aaa1954614dee2ed2422b6b670bd,1.0909090909090908,1.0,1,ビジネス
11568,11569,1.681159420289855,102.0,69.0,64.0,114.0,c312e07b7a5d456d53a5b00910a336e1,a1b872e7729b0fa33e1099288384588a,4f5e37e16dcf9c8b1f074d1794654f34,c36ee05a7a22584b577f0b33523cd4ca,0.7053571428571429,0.6607142857142857,58,観光
11569,11570,1.6666666666666667,73.0,51.0,48.0,27.0,8a1c0d3243bba111cbcd1ec6c692dc6d,ea4e9c80303b41bfaaf1b252a29a5ae4,44b107b6abde894a07d16821c9ec1273,fef70e5dd9cd8dd52fddd098de540d34,0.7349397590361446,0.6987951807228916,40,観光
11570,11571,1.0,84.0,16.0,11.0,70.0,e9316013ee1b03f4525fe361c46ce9c5,66c4d01ad8e30155582cf80b1d655986,7763c74e2efa67a522125d9d3d7dde25,084c46af580a4871ae2a4921addf6e8e,0.2765957446808511,0.22340425531914893,83,ビジネス
11571,11572,1.3333333333333333,6.0,6.0,0.0,14.0,e9316013ee1b03f4525fe361c46ce9c5,21a8fca457386861964bea1ffa848fdd,45cb322de1107c39b0f30a1c0d8cfbf1,6f7e114c8936b87fee3f349fb49ad047,1.0,0.625,4,観光ミドル
11572,11573,1.9,20.0,10.0,14.0,45.0,46e33861f921c3e38b81998fbf283f01,83522288daa2f3a0010f79df27c38ea5,d67d89320851997b2b68dd4c6993b3ed,70df05eb6c1ae0a4f2773083c151d4e1,0.6666666666666666,0.8,12,観光
11573,11574,0.0,1.0,0.0,0.0,12.0,e9316013ee1b03f4525fe361c46ce9c5,06a6febd7478c1aa664ed5ac87f2d560,cc300a8f5e4e301891db7e1c9242c92f,4f235b49418ce04ff8bb5e1ee38ac03f,0.9090909090909091,0.9090909090909091,1,0
11574,11575,1.16,32.0,25.0,12.0,108.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,3a6cd37aa9e38fd96d9dafc2615643d0,2ffd60eb648dbbaa1d1ba33644813c44,0.8333333333333334,0.5238095238095238,27,ビジネスミドル
11575,11576,0.0,3.0,0.0,3.0,12.0,d86102dd9c232bade9a97dccad40df48,b4d2fb4e51ea7bca80eb1270aa474a54,29b680542fd3969fea768bfba1d0b50a,d0e540434c631a859eaa5ddf711bd3ff,0.7692307692307693,1.0,3,0
11576,11577,1.25,41.0,40.0,26.0,44.0,e9316013ee1b03f4525fe361c46ce9c5,06a6febd7478c1aa664ed5ac87f2d560,9bbd969339a85b4a12570a1dfecad067,ffa35ab2dd7300f5c43aa7a2d174655a,0.9803921568627451,0.7058823529411765,31,ビジネスミドル
11577,11578,1.0,8.0,5.0,0.0,65.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,c9d5e891463e5389c42d16f987ed30bd,9ccc341413e935a914a1ded367b8f80e,0.8333333333333334,0.5555555555555556,8,ビジネス
11578,11579,1.1666666666666667,7.0,6.0,81.0,179.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,d3ee2b151edf76a1afe1993bee2e6614,92a9f7b7a985edaa933c35a095b268f2,0.9411764705882353,5.352941176470588,6,ビジネスミドル
11579,11580,1.5681818181818181,55.0,44.0,40.0,133.0,3300cf6f774b7c6a5807110f244cbc21,689cf8289e7ea0b2eef1b017dcdfe8de,e54606f6f2083175c67d9c20ca986968,b568e5a2e25b23de9cb46e3543059ca5,0.8307692307692308,0.7692307692307693,38,観光
11580,11581,1.4406779661016949,93.0,59.0,41.0,134.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,e2034d4f2fbe0874f8ac58f6f111f182,086904b20a91b5471cf9a27ed5f6e269,0.6699029126213593,0.49514563106796117,72,観光ミドル
11581,11582,0.0,4.0,0.0,3.0,29.0,e9316013ee1b03f4525fe361c46ce9c5,21a8fca457386861964bea1ffa848fdd,45cb322de1107c39b0f30a1c0d8cfbf1,d752cddd2d5a8b5b3c80eaf5feabb544,0.7142857142857143,0.9285714285714286,4,0
11582,11583,1.821917808219178,107.0,73.0,59.0,148.0,dc414a17890cfc17d011d5038b88ca93,d78f53d0856617bc782f02c3280dfef2,b9c5be10de6118c31fd92d58575ff0c7,7ab46688e3643fa85ccc6f0c388e8aa9,0.7094017094017094,0.5897435897435898,58,観光
11583,11584,1.0,4.0,6.0,0.0,23.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,c9d5e891463e5389c42d16f987ed30bd,9ccc341413e935a914a1ded367b8f80e,1.1428571428571428,0.7142857142857143,4,ビジネス
11584,11585,1.1666666666666667,9.0,6.0,1.0,32.0,3300cf6f774b7c6a5807110f244cbc21,7bc5fba93082f02f1cc37b7fa264d291,2e74bf64d33bf431ad211feb8213d8e7,30afdbf62c5f9819ac882aed86aea4d7,0.8421052631578947,0.5789473684210527,8,ビジネスミドル
11585,11586,1.3962264150943395,54.0,53.0,54.0,88.0,46e33861f921c3e38b81998fbf283f01,c86352f5b57e80fe545cfec1fd8505a1,30e12d5f9c1a9ecb5db3404ec0bd34e1,96dca36640fbfbd6c31e5070329c4faf,0.984375,1.0,38,観光ミドル
11586,11587,1.0,2.0,2.0,0.0,7.0,46e33861f921c3e38b81998fbf283f01,c86352f5b57e80fe545cfec1fd8505a1,f7fc8c414fb2528ecffe882510e33dda,05ad22285893e47bb828cf9b481168db,1.0,0.8333333333333334,2,ビジネス
11587,11588,1.7727272727272727,61.0,22.0,37.0,61.0,dc414a17890cfc17d011d5038b88ca93,6920865be128aa14814810654738b159,1397d4a7ab2bd0738874d42510691f79,79e675a9aad1e1e24d3215472f7fae7f,0.4507042253521127,0.6619718309859155,38,観光
11588,11589,1.4285714285714286,44.0,35.0,56.0,90.0,f0112abf369fb03cdc5f5309300913da,470fa9ac04f80c7e13db398668e124bf,ec7a53281bcedd008a7baf547a5c4f4e,83e662f358c404631d16491411868fa1,0.8333333333333334,1.2222222222222223,28,観光ミドル
11589,11590,1.5555555555555556,12.0,9.0,6.0,44.0,f0112abf369fb03cdc5f5309300913da,ce3aaf25e7e38a0c42d373fb148efc86,de53fe77d909fdc473ce8ada60362015,2e46737183c2c82dc0611c3b09ddf271,0.8636363636363636,0.7272727272727273,7,観光
11590,11591,1.5588235294117647,55.0,34.0,19.0,39.0,321b69d5eec98fe6253e26b86058e6a9,39c3eb151762dd35cf50e8bde404ae74,d9c4641b1910367eabd920d54d3f23dd,4a22094c55f841ca27bbd75058303a84,0.676923076923077,0.4461538461538462,36,観光
11591,11592,1.1785714285714286,36.0,28.0,9.0,83.0,d86102dd9c232bade9a97dccad40df48,3831f43bb997a3028669c251c2c2f552,b31fe5b353c0258f2da3a3bb8e2ce9fc,2d18a3cbadda36a6b4fa12bdf3feaac4,0.8260869565217391,0.41304347826086957,30,ビジネスミドル
11592,11593,1.3333333333333333,38.0,12.0,5.0,14.0,321b69d5eec98fe6253e26b86058e6a9,0745a2107686fcb724892ce52f19d02e,5f6ef5263d833db9eb585c0b685e6817,749baed21736073c6b7b624cc76932ea,0.4583333333333333,0.3125,34,観光ミドル
11593,11594,1.3333333333333333,29.0,18.0,8.0,38.0,43875109d1dab93592812c50d18270a7,6d279eafce12f1a118fe7cbaa74f105a,0a8555dafe4b6da82bee018d2d02ec2d,b6cfe26a78aad8e53369a78a1cbd5089,0.717948717948718,0.46153846153846156,23,観光ミドル
11594,11595,1.125,10.0,8.0,10.0,42.0,f0112abf369fb03cdc5f5309300913da,ade0e32ad9713b41613b242ba618f776,be0d7b5c5609df2a03a058d059ffffd0,b789bfdffca6a07f08ca577fa108f99a,0.9,1.0,9,ビジネスミドル
11595,11596,1.3571428571428572,26.0,14.0,18.0,174.0,89e181a40914767dfee00fa2b7c2dcb5,2b99151dba9558109a35c75a3c05c38b,61aae17ef4b58e1594a977785ff8de63,a5b5a4008c0496d687df8aa0641d3409,0.6666666666666666,0.7777777777777778,19,観光ミドル
11596,11597,1.1904761904761905,17.0,21.0,18.0,114.0,dc414a17890cfc17d011d5038b88ca93,6920865be128aa14814810654738b159,1135aa8cfd453083810cf2960c66e0aa,45ce8679946956887d43548f184374b1,1.1481481481481481,1.037037037037037,13,ビジネスミドル
11597,11598,1.2285714285714286,27.0,35.0,13.0,72.0,dc414a17890cfc17d011d5038b88ca93,d78f53d0856617bc782f02c3280dfef2,e5cfcc0a43c82072aca11628ff0add53,1a0132cb9c2c6dd3e3b616009d6d6503,1.2162162162162162,0.6216216216216216,19,ビジネスミドル
11598,11599,1.5384615384615385,32.0,13.0,23.0,63.0,c312e07b7a5d456d53a5b00910a336e1,6692a692f80687411022c08e4f5a7a00,47a6f5d9f477a0af178fbba06731150b,1c2e7aacf950d7016554793c4d08d352,0.5476190476190477,0.7857142857142857,16,観光
11599,11600,1.2,14.0,10.0,0.0,14.0,46e33861f921c3e38b81998fbf283f01,83522288daa2f3a0010f79df27c38ea5,0ded95208aa971e5ced9b81f6f97fd5b,0163d7c60f870add58d57c181736ec63,0.8333333333333334,0.4166666666666667,12,ビジネスミドル
11600,11601,1.0,3.0,4.0,1.0,173.0,e9316013ee1b03f4525fe361c46ce9c5,66c4d01ad8e30155582cf80b1d655986,7763c74e2efa67a522125d9d3d7dde25,084c46af580a4871ae2a4921addf6e8e,1.0769230769230769,0.8461538461538461,3,ビジネス
11601,11602,1.2857142857142858,22.0,7.0,9.0,24.0,dc414a17890cfc17d011d5038b88ca93,d78f53d0856617bc782f02c3280dfef2,e5cfcc0a43c82072aca11628ff0add53,e2f51242791849e72240784844876b89,0.53125,0.59375,20,ビジネスミドル
11602,11603,1.5714285714285714,9.0,7.0,1.0,8.0,89e181a40914767dfee00fa2b7c2dcb5,2b99151dba9558109a35c75a3c05c38b,61aae17ef4b58e1594a977785ff8de63,a5b5a4008c0496d687df8aa0641d3409,0.8947368421052632,0.5789473684210527,6,観光
11603,11604,1.0909090909090908,6.0,11.0,16.0,219.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,d91d5d5ccafec0ee0ec2941caac895ce,a4eca68b32edf1b198f72469eaac120b,1.3125,1.625,5,ビジネスミドル
11604,11605,1.3970588235294117,90.0,68.0,48.0,327.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,02b03ddff2e82cb0bec8826597961845,0d65c2992e2b883e418e05300fbc2afd,0.78,0.58,61,観光ミドル
11605,11606,1.0,0.0,1.0,1.0,12.0,dc414a17890cfc17d011d5038b88ca93,31a0f630d36db568ab23c9c1cd80d1c1,0cb21ac869edfcf05ff381269c8df8af,4362d7316de7ea5c33bedcd4eb9f059d,1.1,1.1,0,ビジネス
11606,11607,1.3181818181818181,29.0,22.0,22.0,66.0,43875109d1dab93592812c50d18270a7,6d279eafce12f1a118fe7cbaa74f105a,635c5a2ca1ce591d4407f8b80d4b4a25,ecbd6fd90f53d833481bf3b2b9ddd8e9,0.8205128205128205,0.8205128205128205,20,観光ミドル
11607,11608,1.0,14.0,14.0,0.0,108.0,46e33861f921c3e38b81998fbf283f01,c86352f5b57e80fe545cfec1fd8505a1,9d6a46da05976cab8ac2b8583215c665,568887ea1e1d8c3cf3c60b5be585aa6d,1.0,0.4166666666666667,14,ビジネス
11608,11609,1.4666666666666666,18.0,15.0,10.0,42.0,e9316013ee1b03f4525fe361c46ce9c5,21a8fca457386861964bea1ffa848fdd,45cb322de1107c39b0f30a1c0d8cfbf1,d752cddd2d5a8b5b3c80eaf5feabb544,0.8928571428571429,0.7142857142857143,11,観光
11609,11610,0.0,3.0,0.0,3.0,,46e33861f921c3e38b81998fbf283f01,c86352f5b57e80fe545cfec1fd8505a1,49c95c1add03ed6cc26e24d207583df1,7a1147e7618fb7564132e9799d40a38a,0.7692307692307693,1.0,3,0
11610,11611,1.3333333333333333,12.0,9.0,7.0,12.0,d86102dd9c232bade9a97dccad40df48,7d76599bd27ff9e7823b2b1323ca763e,15753c7770979d34aed120ad76883188,67a9640945c8827a3d428434bf087dae,0.8636363636363636,0.7727272727272727,9,観光ミドル
11611,11612,0.0,3.0,0.0,2.0,12.0,3300cf6f774b7c6a5807110f244cbc21,013592a15b9a689232792f11da797ac7,3db7301525fb3bc026edf7846eae7827,b8a4aaa1954614dee2ed2422b6b670bd,0.7692307692307693,0.9230769230769231,3,0
11612,11613,1.2,63.0,55.0,16.0,575.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,9ab5718fd88c6e5f9fec37a51827d428,7aff71bb47acb796d425c5ed5e6dfb3f,0.8904109589041096,0.3561643835616438,52,ビジネスミドル
11613,11614,1.3541666666666667,65.0,48.0,27.0,132.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,3a6cd37aa9e38fd96d9dafc2615643d0,2ffd60eb648dbbaa1d1ba33644813c44,0.7733333333333333,0.49333333333333335,48,観光ミドル
11614,11615,1.2,6.0,5.0,5.0,13.0,3300cf6f774b7c6a5807110f244cbc21,013592a15b9a689232792f11da797ac7,3af9822af5de4ad127a1acf178f097f4,7bc66f6d30cd80ee17ccfbd693d61c01,0.9375,0.9375,5,ビジネスミドル
